source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw
united,United MileagePlus,False,1.2,"UA604, UA4064",economy,1,IAH,"UA, UA",9,True,True,00:45,13:45,600,35200,5.6,USD,5.6,cache:2026-06-27,422.4,428.0,50.0,50.0,100.0,0,18.0,610.0,False,482.4,very early departure,"Boeing 777, Embraer E175","YN, YN",39hdczWr7UrZO1baRT6R3DlyKwg,39iRnqbGiPZoX7j2nXeTLJmuugN,2027-01-14T00:45:00Z,2027-01-14T13:45:00Z
united,United MileagePlus,False,1.2,"UA1248, UA3719",economy,1,ORD,"UA, UA",9,True,True,05:00,15:29,449,42900,5.6,USD,5.6,cache:2026-06-27,514.8,520.4,50.0,37.42,100.0,0,18.0,689.82,True,482.4,"very early departure, expensive","Boeing 737 MAX 9, Embraer E175","YN, YN",39hdczWr7UrZO1baRT6R3DlyKwg,3FSyCgy6l45lIfblgUGor4cJJTG,2027-01-14T05:00:00Z,2027-01-14T15:29:00Z
united,United MileagePlus,False,1.2,"UA2168, UA393",economy,1,IAH,"UA, UA",9,True,True,05:00,15:43,463,31700,5.6,USD,5.6,cache:2026-06-27,380.4,386.0,50.0,38.58,100.0,0,18.0,556.58,False,482.4,very early departure,"Boeing 737 MAX 9, Airbus A319","YN, YN",39hdczWr7UrZO1baRT6R3DlyKwg,39iRntwNcCKEHpPSZrQ00uoYgjl,2027-01-14T05:00:00Z,2027-01-14T15:43:00Z
american,American AAdvantage,False,2.0,"AA2114, AA1419",business,1,PHX,"AA, AA",0,False,True,06:00,16:22,442,55000,5.6,USD,5.6,cache:2026-06-27,1100.0,1105.6,50.0,36.83,50.0,0,0.0,1242.43,False,948.7,"not_enough_seats, early departure","Boeing 737-800, Airbus A321",,39owGrqoD8bLoFRyU3SWuOZGRd7,39sKMnA4taWCYMJLi3hVmIMLGVx,2027-01-14T06:00:00Z,2027-01-14T16:22:00Z
american,American AAdvantage,False,2.0,"AA2114, AA1419",economy,1,PHX,"AA, AA",0,False,True,06:00,16:22,442,32500,5.6,USD,5.6,cache:2026-06-27,650.0,655.6,50.0,36.83,50.0,0,0.0,792.43,False,482.4,"not_enough_seats, early departure","Boeing 737-800, Airbus A321",,39owGrqoD8bLoFRyU3SWuOZGRd7,39sKMnJZv6t5bFYmYj2US8ndeo1,2027-01-14T06:00:00Z,2027-01-14T16:22:00Z
american,American AAdvantage,False,2.0,"AA2614, AA4893",business,1,ORD,"AA, AA",0,False,True,06:00,17:27,507,98000,5.6,USD,5.6,cache:2026-06-27,1960.0,1965.6,50.0,42.25,50.0,0,0.0,2107.85,False,948.7,"not_enough_seats, early departure","Boeing 737-800, Bombardier CRJ700",,39owGrqoD8bLoFRyU3SWuOZGRd7,3CEANwrWxyiOnRbKVjPNbHH9aPs,2027-01-14T06:00:00Z,2027-01-14T17:27:00Z
american,American AAdvantage,False,2.0,"AA2614, AA4893",economy,1,ORD,"AA, AA",0,False,True,06:00,17:27,507,42500,5.6,USD,5.6,cache:2026-06-27,850.0,855.6,50.0,42.25,50.0,0,0.0,997.85,False,482.4,"not_enough_seats, early departure","Boeing 737-800, Bombardier CRJ700",,39owGrqoD8bLoFRyU3SWuOZGRd7,3CEANxJ5SZ7pR5CPXC3PzNYSzmd,2027-01-14T06:00:00Z,2027-01-14T17:27:00Z
american,American AAdvantage,False,2.0,"AA402, AA1899",business,1,DFW,"AA, AA",0,False,True,06:00,16:41,461,130500,5.6,USD,5.6,cache:2026-06-27,2610.0,2615.6,50.0,38.42,50.0,0,0.0,2754.02,False,948.7,"not_enough_seats, early departure","Airbus A321, Boeing 737-800",,39owGrqoD8bLoFRyU3SWuOZGRd7,3CEANvWyzaMU6bcBmKhduIAzXDN,2027-01-14T06:00:00Z,2027-01-14T16:41:00Z
american,American AAdvantage,False,2.0,"AA402, AA1899",economy,1,DFW,"AA, AA",0,False,True,06:00,16:41,461,58500,5.6,USD,5.6,cache:2026-06-27,1170.0,1175.6,50.0,38.42,50.0,0,0.0,1314.02,False,482.4,"not_enough_seats, early departure","Airbus A321, Boeing 737-800",,39owGrqoD8bLoFRyU3SWuOZGRd7,3CEANuzF05Na7TaAbgnM1cva33H,2027-01-14T06:00:00Z,2027-01-14T16:41:00Z
american,American AAdvantage,False,2.0,"AA402, AA245",business,1,DFW,"AA, AA",0,False,True,06:00,17:45,525,100500,5.6,USD,5.6,cache:2026-06-27,2010.0,2015.6,50.0,43.75,50.0,0,0.0,2159.35,False,948.7,"not_enough_seats, early departure","Airbus A321, Airbus A321",,39owGrqoD8bLoFRyU3SWuOZGRd7,3EnDUB3gmgTpCGSn7RSuf7qs67H,2027-01-14T06:00:00Z,2027-01-14T17:45:00Z
