source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
alaska,Alaska Atmos Rewards,False,1.5,"AS591, AS2230",economy,1,SEA,AS,1,True,True,19:22,12:23 +1,961,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,50.0,80.08,0.0,75.0,2.0,439.28,False,418.1,next_day_arrival,"Boeing 737-900, Embraer E175","O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DPywk4vC3cPIW2yyKuSkIt2,2026-09-05T19:22:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1411, AS1536, AS660",economy,2,"PDX, SEA",AS,9,True,True,08:23,15:17,354,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,29.5,0.0,0,18.0,454.6,False,418.1,exceeds_preferred_stops,"Boeing 737-800, Boeing 737-800, Boeing 737-900","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DIQvjRNaQueQUGnSQ1Ekx0k,2026-09-05T08:23:00Z,2026-09-05T15:17:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1410, AS1536, AS660",economy,2,"PDX, SEA",AS,9,True,True,07:23,15:17,414,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,34.5,0.0,0,18.0,459.6,False,418.1,exceeds_preferred_stops,"Boeing 737-800, Boeing 737-800, Boeing 737-900","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DD9gkwMzhwJtTCwA6q6Mc87,2026-09-05T07:23:00Z,2026-09-05T15:17:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1308, AS698, AS1435",economy,2,"LAX, SEA",AS,9,True,True,13:55,22:56,481,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,40.08,0.0,0,18.0,465.18,False,418.1,exceeds_preferred_stops,"Boeing 737-800, Boeing 737 MAX 8, Boeing 737-800","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DHatvx3a7MTwr3B9EVxVyQU,2026-09-05T13:55:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS3306, AS399, AS2146",economy,2,"SAN, PDX",AS,9,True,True,21:13,13:25 +1,912,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,76.0,0.0,75.0,18.0,469.2,False,418.1,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-900, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DGZRFEF73Up9hRWO9g4BxKB,2026-09-05T21:13:00Z,2026-09-06T13:25:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS620, AS2230",economy,1,SEA,AS,9,True,True,07:03,12:23,260,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,50.0,21.67,0.0,0,18.0,471.77,False,418.1,,"Boeing 737-900, Embraer E175","S, S",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DJ74HMVdjnFMfind1zAu2ns,2026-09-05T07:03:00Z,2026-09-05T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS235, AS743, AS1435",economy,2,"PDX, SEA",AS,9,True,True,11:56,22:56,600,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,50.0,0.0,0,18.0,475.1,False,418.1,exceeds_preferred_stops,"Boeing 737 MAX 9, Boeing 737-800, Boeing 737-800","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DIXkY5qKQHLUkAGTgfosNsp,2026-09-05T11:56:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS3420, AS1494, AS1435",economy,2,"PSP, SEA",AS,9,True,True,11:33,22:56,623,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,51.92,0.0,0,18.0,477.02,False,418.1,exceeds_preferred_stops,"Embraer E175, Boeing 737-900, Boeing 737-800","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DRx0Mhw1hwiqcWzKj0J8ufE,2026-09-05T11:33:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2139, AS2074, AS1435",economy,2,"GEG, SEA",AS,9,True,True,11:12,22:56,644,22500,11.2,USD,11.2,cache:2026-06-27,337.5,348.7,100.0,53.67,0.0,0,18.0,484.37,False,418.1,exceeds_preferred_stops,"Embraer E175, Embraer E175, Boeing 737-800","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DEn6npfnAhLDMqcWhLf428c,2026-09-05T11:12:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS620, AS660",economy,1,SEA,AS,9,True,True,07:03,15:17,434,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,50.0,36.17,0.0,0,18.0,486.27,False,418.1,,"Boeing 737-900, Boeing 737-900","S, S",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DRR3cXoIMDL2HpsLtpKAwXy,2026-09-05T07:03:00Z,2026-09-05T15:17:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS3375, AS345, AS2230",economy,2,"BOI, SEA",AS,1,True,True,19:46,12:23 +1,937,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,78.08,0.0,75.0,2.0,487.28,False,418.1,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-900, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DD46F0w66Z3WGewvnOUD0LK,2026-09-05T19:46:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS3375, AS739, AS2230",economy,2,"BOI, SEA",AS,1,True,True,19:46,12:23 +1,937,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,78.08,0.0,75.0,2.0,487.28,False,418.1,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-800, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DHDiWCB553LSiQyGXmajJDd,2026-09-05T19:46:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS3310, AS574, AS1435",economy,2,"SAN, SEA",AS,2,True,True,11:38,22:56,618,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,51.5,0.0,0,4.0,490.6,False,418.1,exceeds_preferred_stops,"Embraer E175, Boeing 737 MAX 9, Boeing 737-800","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DGzIIWBptc8ewoKvRvAm2kO,2026-09-05T11:38:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS3310, AS685, AS1435",economy,2,"SAN, SEA",AS,2,True,True,11:38,22:56,618,22500,5.6,USD,5.6,cache:2026-06-27,337.5,343.1,100.0,51.5,0.0,0,4.0,490.6,False,418.1,exceeds_preferred_stops,"Embraer E175, Boeing 737-900, Boeing 737-800","Q, Q, Q",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DE0w6GKdtur3Q4wdsFCSTRn,2026-09-05T11:38:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS1860, AS2230",economy,2,"PDX, SEA",AS,1,True,True,18:59,12:23 +1,984,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,82.0,0.0,75.0,2.0,491.2,False,418.1,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Boeing 737-900, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DG1kxIRIc9GhwG6sXX9V9mr,2026-09-05T18:59:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS2190, AS2230",economy,2,"PDX, SEA",AS,1,True,True,18:59,12:23 +1,984,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,82.0,0.0,75.0,2.0,491.2,False,418.1,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DFT6hgVEECFNDiq5eqeWJ1S,2026-09-05T18:59:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS2258, AS2230",economy,2,"PDX, SEA",AS,1,True,True,18:59,12:23 +1,984,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,82.0,0.0,75.0,2.0,491.2,False,418.1,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DKYpqDETzW43woAOKApcZKK,2026-09-05T18:59:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS452, AS2230",economy,2,"PDX, SEA",AS,1,True,True,18:59,12:23 +1,984,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,82.0,0.0,75.0,2.0,491.2,False,418.1,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Boeing 737-900, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DQNGsB3UVgut8HCF6M52x3t,2026-09-05T18:59:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS499, AS2230",economy,2,"PDX, SEA",AS,1,True,True,18:59,12:23 +1,984,15000,11.2,USD,11.2,cache:2026-06-27,225.0,236.2,100.0,82.0,0.0,75.0,2.0,491.2,False,418.1,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Boeing 737-900, Embraer E175","O, O, O",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DHgxpSLKEggSXC3E5Hnxi4W,2026-09-05T18:59:00Z,2026-09-06T12:23:00Z,0,
velocity,Virgin Australia Velocity,False,2.0,"UA617, UA5535",economy,1,DEN,UA,9,True,True,06:15,16:10,535,19000,20.5,AUD,14.14,cache:2026-06-27,380.0,394.14,50.0,44.58,50.0,0,18.0,520.72,False,418.1,early departure,"Airbus A320, Embraer E175","X, X",32qhZ530xETR57J6czXefZfujys,3CyvHi7pRec4AKeRqqe4i7B40QM,2026-09-05T06:15:00Z,2026-09-05T16:10:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS580, AS2230",economy,1,SEA,AS,9,True,True,06:03,12:23,320,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,50.0,26.67,50.0,0,18.0,526.77,False,418.1,early departure,"Boeing 737-900, Embraer E175","S, S",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DF5qF5xOFGfNuEW1zrT9sYN,2026-09-05T06:03:00Z,2026-09-05T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2139, AS423, AS1435",business,2,"GEG, SEA",AS,4,True,True,11:12,22:56,644,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,53.67,0.0,0,8.0,713.77,False,723.7,exceeds_preferred_stops,"Embraer E175, Boeing 737-900, Boeing 737-800","I, I, I",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DEbGOFhF58qLUWIDz7Ildsy,2026-09-05T11:12:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS3420, AS1494, AS1435",business,2,"PSP, SEA",AS,1,True,True,11:33,22:56,623,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,51.92,0.0,0,2.0,718.02,False,723.7,exceeds_preferred_stops,"Embraer E175, Boeing 737-900, Boeing 737-800","I, I, I",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DId9Ij5zVfqdksY5IhXlpRe,2026-09-05T11:33:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2139, AS2074, AS1435",business,2,"GEG, SEA",AS,4,True,True,11:12,22:56,644,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,53.67,0.0,0,8.0,719.37,False,723.7,exceeds_preferred_stops,"Embraer E175, Embraer E175, Boeing 737-800","I, I, I",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DDEeEBcXEXy9cawT2bbR9DE,2026-09-05T11:12:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS591, AS2230",business,1,SEA,AS,6,True,True,19:22,12:23 +1,961,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,50.0,80.08,0.0,75.0,12.0,766.78,False,723.7,next_day_arrival,"Boeing 737-900, Embraer E175","I, I",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DLE1NJsfdjyNz3WO6A5YwHi,2026-09-05T19:22:00Z,2026-09-06T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS620, AS2230",business,1,SEA,AS,8,True,True,07:03,12:23,260,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,21.67,0.0,0,16.0,773.77,False,723.7,,"Boeing 737-900, Embraer E175","D, D",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DI5YLeCMXbw1jAAThNdeyNV,2026-09-05T07:03:00Z,2026-09-05T12:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1327, AS660",business,1,SEA,AS,9,True,True,09:03,15:17,314,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,26.17,0.0,0,18.0,776.27,False,723.7,,"Boeing 737-800, Boeing 737-900","D, D",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DJwb5sT6brz2qjoIvMwTsED,2026-09-05T09:03:00Z,2026-09-05T15:17:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1410, AS2146",business,1,PDX,AS,7,True,True,07:23,13:25,302,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,25.17,0.0,0,14.0,779.27,False,723.7,,"Boeing 737-800, Embraer E175","D, D",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DKjPnvyGQXN4NhjaRYE75kU,2026-09-05T07:23:00Z,2026-09-05T13:25:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1340, AS1435",business,1,SEA,AS,6,True,True,16:46,22:56,310,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,25.83,0.0,0,12.0,781.93,False,723.7,,"Boeing 737 MAX 8, Boeing 737-800","D, D",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DK2WfAJY2awXLzIn3v9PNXD,2026-09-05T16:46:00Z,2026-09-05T22:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS630, AS1435",business,1,SEA,AS,8,True,True,15:26,22:56,390,47500,5.6,USD,5.6,cache:2026-06-27,712.5,718.1,50.0,32.5,0.0,0,16.0,784.6,False,723.7,,"Boeing 737-900, Boeing 737-800","D, D",32qhYr1xwspv0NZV06r4OELNRFM,3Eh6DHVRIFywaHjOZwQAqSdoPYh,2026-09-05T15:26:00Z,2026-09-05T22:56:00Z,0,
