source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
alaska,Alaska Atmos Rewards,False,1.5,"AS731, AA2902, AA3195",economy,2,"LAX, CLT","AA, AS",9,True,True,14:00,10:40 +1,1060,22500,23.7,USD,23.7,cache:2026-06-27,337.5,361.2,100.0,88.33,0.0,75.0,18.0,606.53,False,482.4,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Airbus A321neo/Lr/Xlr, Boeing 737-800","T, T, T",38oj8PJPWubGhrDb5Zkoa8Zd69T,3D0Bdh4MMzqGP41qlpa2CJbNZy9,2027-01-14T14:00:00Z,2027-01-15T10:40:00Z,0,
united,United MileagePlus,False,1.2,"UA604, UA4064",economy,1,IAH,"UA, UA",9,True,True,00:45,13:45,600,35200,5.6,USD,5.6,cache:2026-06-27,422.4,428.0,50.0,50.0,100.0,0,18.0,610.0,False,482.4,very early departure,"Boeing 777, Embraer E175","YN, YN",39hdczWr7UrZO1baRT6R3DlyKwg,39iRnqbGiPZoX7j2nXeTLJmuugN,2027-01-14T00:45:00Z,2027-01-14T13:45:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1489, AA2023, AA3318",economy,2,"LAX, CLT","AA, AS",9,True,True,06:00,23:43,883,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,100.0,73.58,100.0,0,18.0,611.18,False,482.4,"exceeds_preferred_stops, early departure, late arrival","Boeing 737-900, Airbus A321neo/Lr/Xlr, Airbus A320","T, T, T",38oj8PJPWubGhrDb5Zkoa8Zd69T,3BX3hj5Bg4kgziaAeraF8jzPcwB,2027-01-14T06:00:00Z,2027-01-14T23:43:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1489, AA2106, AA1287",economy,2,"LAX, PHX","AA, AS",9,True,True,06:00,23:04,844,22500,23.7,USD,23.7,cache:2026-06-27,337.5,361.2,100.0,70.33,100.0,0,18.0,613.53,False,482.4,"exceeds_preferred_stops, early departure, late arrival","Boeing 737-900, Boeing 737-800, Airbus A321","T, T, T",38oj8PJPWubGhrDb5Zkoa8Zd69T,3BX3hjsREDn1LuZqfEvYEsHuLx6,2027-01-14T06:00:00Z,2027-01-14T23:04:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1489, AA672, AA1287",economy,2,"LAX, PHX","AA, AS",9,True,True,06:00,23:04,844,22500,23.7,USD,23.7,cache:2026-06-27,337.5,361.2,100.0,70.33,100.0,0,18.0,613.53,False,482.4,"exceeds_preferred_stops, early departure, late arrival","Boeing 737-900, Airbus A319, Airbus A321","T, T, T",38oj8PJPWubGhrDb5Zkoa8Zd69T,3BX3hjRqCQz2GFVqQkSR4xpo2RB,2027-01-14T06:00:00Z,2027-01-14T23:04:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS731, AA1204, AA4889",economy,2,"LAX, ORD","AA, AS",2,True,True,14:00,12:16 +1,1156,22500,23.7,USD,23.7,cache:2026-06-27,337.5,361.2,100.0,96.33,0.0,75.0,4.0,628.53,False,482.4,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Boeing 737 MAX 8, Bombardier CRJ700","T, T, T",38oj8PJPWubGhrDb5Zkoa8Zd69T,3D0BdfAFyY2ukV1uivx8hrLPbA1,2027-01-14T14:00:00Z,2027-01-15T12:16:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS499, AS313",economy,2,"PDX, SEA",AS,9,True,True,20:50,15:48 +1,958,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,100.0,79.83,0.0,75.0,18.0,660.53,False,482.4,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-900, Boeing 737-900","N, N, N",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgB5NGan5JYzsre0b9hnCu1x,2027-01-14T20:50:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS3408, AS313",economy,2,"PDX, SEA",AS,9,True,True,19:01,15:48 +1,1067,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,100.0,88.92,0.0,75.0,18.0,669.62,False,482.4,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","N, N, N",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgEYc6sKiBlAwTUSo1GYjTY7,2027-01-14T19:01:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS499, AS313",economy,2,"PDX, SEA",AS,9,True,True,19:01,15:48 +1,1067,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,100.0,88.92,0.0,75.0,18.0,669.62,False,482.4,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Boeing 737-900, Boeing 737-900","N, N, N",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgBZmEKqAUwOlMl7lcjmxERR,2027-01-14T19:01:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2061, AS739, AS313",economy,2,"BOI, SEA",AS,9,True,True,18:20,15:48 +1,1108,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,100.0,92.33,0.0,75.0,18.0,673.03,False,482.4,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-900, Boeing 737-900","N, N, N",38oj8PJPWubGhrDb5Zkoa8Zd69T,3ETN8CAXLALNgstyfbfJ6gWkOYr,2027-01-14T18:20:00Z,2027-01-15T15:48:00Z,0,
united,United MileagePlus,False,1.2,"UA2111, UA6137",economy,1,IAD,"UA, UA",9,True,True,22:55,10:06 +1,491,38200,5.6,USD,5.6,cache:2026-06-27,458.4,464.0,50.0,40.92,75.0,75.0,18.0,686.92,False,482.4,"next_day_arrival, late departure","Boeing 737 MAX 9, Embraer E175","YN, YN",39hdczWr7UrZO1baRT6R3DlyKwg,39iRnpwK0291Gze4JDCkD0WTETu,2027-01-14T22:55:00Z,2027-01-15T10:06:00Z,0,
united,United MileagePlus,False,1.2,"UA2837, UA6137",economy,1,IAD,"UA, UA",9,True,True,22:35,10:06 +1,511,38200,5.6,USD,5.6,cache:2026-06-27,458.4,464.0,50.0,42.58,75.0,75.0,18.0,688.58,False,482.4,"next_day_arrival, late departure","Boeing 737 MAX 9, Embraer E175","YN, YN",39hdczWr7UrZO1baRT6R3DlyKwg,39iRnuqcpWXDWTJicvB07emOyy8,2027-01-14T22:35:00Z,2027-01-15T10:06:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS499, AS313",business,2,"PDX, SEA",AS,4,True,True,20:50,15:48 +1,958,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,100.0,79.83,0.0,75.0,8.0,970.53,False,948.7,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-900, Boeing 737-900","I, I, I",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgBJZfaYZ6pypJxNduS4ipmB,2027-01-14T20:50:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS3408, AS313",business,2,"PDX, SEA",AS,4,True,True,19:01,15:48 +1,1067,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,100.0,88.92,0.0,75.0,8.0,979.62,False,948.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","I, I, I",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgF5SlXQwpHPschlVHWdlsjF,2027-01-14T19:01:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS499, AS313",business,2,"PDX, SEA",AS,4,True,True,19:01,15:48 +1,1067,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,100.0,88.92,0.0,75.0,8.0,979.62,False,948.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Boeing 737-900, Boeing 737-900","I, I, I",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgIG8eOpC6X3i0kEM8SgCyKA,2027-01-14T19:01:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2061, AS739, AS313",business,2,"BOI, SEA",AS,4,True,True,18:20,15:48 +1,1108,47500,11.2,USD,11.2,cache:2026-06-27,712.5,723.7,100.0,92.33,0.0,75.0,8.0,983.03,False,948.7,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-900, Boeing 737-900","I, I, I",38oj8PJPWubGhrDb5Zkoa8Zd69T,3ETN8BJvQaNhjkP38JZ7kGqrBef,2027-01-14T18:20:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1327, AS313",business,1,SEA,AS,5,True,True,19:59,15:48 +1,1009,62500,11.2,USD,11.2,cache:2026-06-27,937.5,948.7,50.0,84.08,0.0,75.0,10.0,1147.78,False,948.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",38oj8PJPWubGhrDb5Zkoa8Zd69T,3BX3hjtjrGDB6k9rjFwpyFPBOr3,2027-01-14T19:59:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS496, AS313",business,1,SEA,AS,1,True,True,18:59,15:48 +1,1069,62500,11.2,USD,11.2,cache:2026-06-27,937.5,948.7,50.0,89.08,0.0,75.0,2.0,1160.78,False,948.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",38oj8PJPWubGhrDb5Zkoa8Zd69T,3BX3hlLud1w4lfT5g97PiNeLnS7,2027-01-14T18:59:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS591, AS313",business,1,SEA,AS,3,True,True,16:44,15:48 +1,1204,62500,11.2,USD,11.2,cache:2026-06-27,937.5,948.7,50.0,100.33,0.0,75.0,6.0,1168.03,False,948.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgFEjWHx8wXnTZaBVB6ZvENq,2027-01-14T16:44:00Z,2027-01-15T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS515, AS313",business,1,SEA,AS,5,True,True,11:25,15:48 +1,1523,62500,11.2,USD,11.2,cache:2026-06-27,937.5,948.7,50.0,126.92,0.0,75.0,10.0,1190.62,False,948.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",38oj8PJPWubGhrDb5Zkoa8Zd69T,3A3JgBlSckgtbvXBO8MElwaytS9,2027-01-14T11:25:00Z,2027-01-15T15:48:00Z,0,
