source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
alaska,Alaska Atmos Rewards,False,1.5,"AA1310, AA2423",economy,1,PHX,AA,9,True,True,07:22,12:26,484,17500,18.1,USD,18.1,cache:2026-06-27,262.5,280.6,50.0,40.33,0.0,0,18.0,352.93,False,507.2,,"Boeing 737-800, Boeing 737 MAX 8","T, T",37Z87nxqMabyDKohfigLDILn8ve,38ZoThP7wU92AbHiV50yOtk0TIt,2026-12-17T07:22:00Z,2026-12-17T12:26:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1673, AA2427",economy,1,PHX,AA,5,True,True,18:00,22:48,468,17500,18.1,USD,18.1,cache:2026-06-27,262.5,280.6,50.0,39.0,0.0,0,10.0,359.6,False,507.2,,"Boeing 737 MAX 8, Boeing 737-800","T, T",37Z87nxqMabyDKohfigLDILn8ve,38ZoTkoxy8hYwxp8nes0SxphUk1,2026-12-17T18:00:00Z,2026-12-17T22:48:00Z,0,
delta,Delta SkyMiles,False,1.2,DL469,economy,0,,DL,9,True,True,12:15,14:27,312,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,0.0,26.0,0.0,0,18.0,419.2,False,507.2,,Boeing 737-900,NU,38Xo8UJHnIJA1Yjmzs96RT8tQnA,39kVKLLLtPWg8OnvGjhPQQ5xJoG,2026-12-17T12:15:00Z,2026-12-17T14:27:00Z,0,
delta,Delta SkyMiles,False,1.2,DL442,economy,0,,DL,9,True,True,16:35,18:48,313,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,0.0,26.08,0.0,0,18.0,419.28,False,507.2,,Boeing 737-900,NU,38Xo8UJHnIJA1Yjmzs96RT8tQnA,39kVKKEVlHXC0DXGOpvG19jiSg9,2026-12-17T16:35:00Z,2026-12-17T18:48:00Z,0,
delta,Delta SkyMiles,False,1.2,DL361,economy,0,,DL,9,True,True,08:25,10:43,318,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,0.0,26.5,0.0,0,18.0,419.7,False,507.2,,Boeing 737-900,NU,38Xo8UJHnIJA1Yjmzs96RT8tQnA,39kVKRFTfgeYvBtjrVmDbAchW3H,2026-12-17T08:25:00Z,2026-12-17T10:43:00Z,0,
delta,Delta SkyMiles,False,1.2,DL1327,economy,0,,DL,9,True,True,20:20,22:39,319,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,0.0,26.58,0.0,0,18.0,419.78,False,507.2,,Boeing 737-900,NU,38Xo8UJHnIJA1Yjmzs96RT8tQnA,39kVKMV4Al8958wsoo8iHhi9No4,2026-12-17T20:20:00Z,2026-12-17T22:39:00Z,0,
united,United MileagePlus,False,1.2,"UA2302, UA1561",economy,1,DEN,"UA, UA",9,True,True,08:55,13:09,434,31900,5.6,USD,5.6,cache:2026-06-27,382.8,388.4,50.0,36.17,0.0,0,18.0,456.57,False,507.2,,"Airbus A320, Airbus A321neo","YN, YN",38Mlm4HPtLrs5szV6tQ6zRuRfdR,39iQNg6WqUPumt4rKDyyLnK5WdB,2026-12-17T08:55:00Z,2026-12-17T13:09:00Z,0,
united,United MileagePlus,False,1.2,"UA2302, UA1812",economy,1,DEN,"UA, UA",9,True,True,08:55,15:17,562,31900,5.6,USD,5.6,cache:2026-06-27,382.8,388.4,50.0,46.83,0.0,0,18.0,467.23,False,507.2,,"Airbus A320, Airbus A321neo","YN, YN",38Mlm4HPtLrs5szV6tQ6zRuRfdR,39iQNdj8aVrcoAO68GDP82CF2Ri,2026-12-17T08:55:00Z,2026-12-17T15:17:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1746, DL2078",economy,1,MSP,"DL, DL",9,True,True,07:00,11:09,429,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,50.0,35.75,0.0,0,18.0,478.95,False,507.2,,"Airbus A321, Boeing 737-900","NU, NU",38Xo8UJHnIJA1Yjmzs96RT8tQnA,39kVKOuDLqNttIBYJrV0qQlCl4L,2026-12-17T07:00:00Z,2026-12-17T11:09:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL634, DL1559",economy,1,LAX,"DL, DL",9,True,True,12:40,17:49,489,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,50.0,40.75,0.0,0,18.0,483.95,False,507.2,,"Airbus A321, Boeing 737-800","NU, NU",38Xo8UJHnIJA1Yjmzs96RT8tQnA,3EzsY0tzTwHVogqZLnsHkY6FWdu,2026-12-17T12:40:00Z,2026-12-17T17:49:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS327, AS1318",economy,1,SEA,AS,9,True,True,16:46,22:09,503,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,50.0,41.92,0.0,0,18.0,492.02,False,507.2,,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTmMdGKMCc7pw0uSgOhYEweg,2026-12-17T16:46:00Z,2026-12-17T22:09:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL2188, DL517",economy,1,ATL,"DL, DL",9,True,True,12:15,19:37,622,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,50.0,51.83,0.0,0,18.0,495.03,False,507.2,,"Airbus A321, Boeing 737-900","NU, NU",38Xo8UJHnIJA1Yjmzs96RT8tQnA,3DygbPkbEuWKroMEVyCOSnt0pL5,2026-12-17T12:15:00Z,2026-12-17T19:37:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL3175, DL823",economy,1,ATL,"DL, DL",9,True,True,09:30,17:11,641,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,50.0,53.42,0.0,0,18.0,496.62,False,507.2,,"Airbus A321, Boeing 737-900","NU, NU",38Xo8UJHnIJA1Yjmzs96RT8tQnA,3FKK0h14fA3YbwFs3Ct0N79TTXV,2026-12-17T09:30:00Z,2026-12-17T17:11:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1310, AA2987, AS1434",economy,2,"PHX, LAX","AA, AS",5,True,True,07:22,14:55,633,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,100.0,52.75,0.0,0,10.0,498.35,False,507.2,exceeds_preferred_stops,"Boeing 737-800, Airbus A321, Boeing 737-900","T, T, T",37Z87nxqMabyDKohfigLDILn8ve,3FKJcRs7lBXSRB9S1b5gtbPRkJ9,2026-12-17T07:22:00Z,2026-12-17T14:55:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1364",economy,1,SEA,AS,9,True,True,07:00,13:48,588,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,50.0,49.0,0.0,0,18.0,499.1,False,507.2,,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTitPdsbL4uwwIwklsQDEp8A,2026-12-17T07:00:00Z,2026-12-17T13:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1310, AA2987, AS1435",economy,2,"PHX, LAX","AA, AS",5,True,True,07:22,16:58,756,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,100.0,63.0,0.0,0,10.0,508.6,False,507.2,exceeds_preferred_stops,"Boeing 737-800, Airbus A321, Boeing 737-900","T, T, T",37Z87nxqMabyDKohfigLDILn8ve,3FKJcXagKaqKMNBuy9wfuoSljSL,2026-12-17T07:22:00Z,2026-12-17T16:58:00Z,0,
united,United MileagePlus,False,1.2,"UA6168, UA1147",economy,1,IAD,"UA, UA",9,True,True,06:00,11:20,500,31900,5.6,USD,5.6,cache:2026-06-27,382.8,388.4,50.0,41.67,50.0,0,18.0,512.07,False,507.2,early departure,"Embraer E175, Boeing 777","YN, YN",38Mlm4HPtLrs5szV6tQ6zRuRfdR,39iQNp3X29ZhJ6l8Z6174LYd7Tq,2026-12-17T06:00:00Z,2026-12-17T11:20:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AA1310, AA695, AS3465",economy,2,"PHX, SNA","AA, AS",2,True,True,07:22,16:57,755,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,100.0,62.92,0.0,0,4.0,514.52,False,507.2,exceeds_preferred_stops,"Boeing 737-800, Airbus A321neo/Lr/Xlr, Embraer E175","T, T, T",37Z87nxqMabyDKohfigLDILn8ve,3FKJcVKRTjO0UCY3JlYLgArBYqf,2026-12-17T07:22:00Z,2026-12-17T16:57:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1379",economy,1,SEA,AS,9,True,True,07:00,15:49,709,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,50.0,59.08,0.0,0,18.0,514.78,False,507.2,,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTjwEBsvIp9ehtTXvAsMzrHz,2026-12-17T07:00:00Z,2026-12-17T15:49:00Z,0,
united,United MileagePlus,False,1.2,"UA5865, UA1577",economy,1,ORD,"UA, UA",9,True,True,12:35,17:21,466,36900,5.6,USD,5.6,cache:2026-06-27,442.8,448.4,50.0,38.83,0.0,0,18.0,519.23,False,507.2,,"Embraer E175, Airbus A321neo","YN, YN",38Mlm4HPtLrs5szV6tQ6zRuRfdR,3FKJdQBxffWAm5SJXNN15JS7JbC,2026-12-17T12:35:00Z,2026-12-17T17:21:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1463",economy,1,SEA,AS,9,True,True,07:00,17:57,837,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,50.0,69.75,0.0,0,18.0,525.45,False,507.2,,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,3D0CIdtJOp4KxPQr85tgiZ5m4tT,2026-12-17T07:00:00Z,2026-12-17T17:57:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL2753, DL1091",economy,1,SLC,"DL, DL",9,True,True,20:05,23:57,412,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,50.0,34.33,50.0,0,18.0,527.53,False,507.2,late arrival,"Boeing 737-900, Boeing 737-900","NU, NU",38Xo8UJHnIJA1Yjmzs96RT8tQnA,39kVKQPYnloMCbq4s54RreHnfrQ,2026-12-17T20:05:00Z,2026-12-17T23:57:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS590",economy,1,SEA,AS,9,True,True,07:00,18:59,899,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,50.0,74.92,0.0,0,18.0,530.62,False,507.2,,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,3D0CIfCwBh5WbdL2shpelxyqhuM,2026-12-17T07:00:00Z,2026-12-17T18:59:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1385",economy,1,SEA,AS,9,True,True,07:00,20:17,977,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,50.0,81.42,0.0,0,18.0,537.12,False,507.2,,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTnQ5IhGLAmYBruTmjAtDs99,2026-12-17T07:00:00Z,2026-12-17T20:17:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1318",economy,1,SEA,AS,9,True,True,07:00,22:09,1089,27500,11.2,USD,11.2,cache:2026-06-27,412.5,423.7,50.0,90.75,0.0,0,18.0,546.45,False,507.2,,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTjU5GoMR3zvOfbUXhGXIGf3,2026-12-17T07:00:00Z,2026-12-17T22:09:00Z,0,
united,United MileagePlus,False,1.2,"UA5353, UA762",economy,1,ORD,"UA, UA",9,True,True,07:30,14:41,611,38500,5.6,USD,5.6,cache:2026-06-27,462.0,467.6,50.0,50.92,0.0,0,18.0,550.52,False,507.2,,"Embraer E175, Boeing 737 MAX 9","YN, YN",38Mlm4HPtLrs5szV6tQ6zRuRfdR,3FKJdHmsJJERgGFDz8MhfdfNEYr,2026-12-17T07:30:00Z,2026-12-17T14:41:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS327, AS417",economy,1,SEA,AS,9,True,True,16:46,23:59,613,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,50.0,51.08,50.0,0,18.0,551.18,False,507.2,late arrival,"Boeing 737-900, Boeing 737-900","N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTlb3CpVCokniujQegrNylzY,2026-12-17T16:46:00Z,2026-12-17T23:59:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS2028, AS650",economy,2,"SEA, PDX",AS,9,True,True,07:00,16:23,743,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,100.0,61.92,0.0,0,18.0,562.02,False,507.2,exceeds_preferred_stops,"Boeing 737-900, Embraer E175, Boeing 737-900","N, N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTnSy9Sub5sPgPmDEXFChztM,2026-12-17T07:00:00Z,2026-12-17T16:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS2346, AS650",economy,2,"SEA, PDX",AS,9,True,True,07:00,16:23,743,27500,5.6,USD,5.6,cache:2026-06-27,412.5,418.1,100.0,61.92,0.0,0,18.0,562.02,False,507.2,exceeds_preferred_stops,"Boeing 737-900, Embraer E175, Boeing 737-900","N, N, N",37Z87nxqMabyDKohfigLDILn8ve,38ZoTlXqypNAeKn0F0sOhWDEO05,2026-12-17T07:00:00Z,2026-12-17T16:23:00Z,0,
