source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw
united,United MileagePlus,False,1.2,"UA1469, UA2246",economy,1,DEN,"UA, UA",9,True,True,08:45,15:54,369,37000,5.6,USD,5.6,cache:2026-06-27,444.0,449.6,50.0,30.75,0.0,0,18.0,512.35,True,328.06,expensive,"Boeing 757-300, Boeing 737-900","YN, YN",33hGSmfWp7LOG6IGhnXzE2Dm9qS,3E1MG4gUoLNxk2c9IACcyuUYVbx,2026-09-05T08:45:00Z,2026-09-05T15:54:00Z
united,United MileagePlus,False,1.2,"UA1596, UA696",economy,1,DEN,"UA, UA",9,True,True,14:20,21:21,361,28100,5.6,USD,5.6,cache:2026-06-27,337.2,342.8,50.0,30.08,0.0,0,18.0,404.88,True,328.06,expensive,"Boeing 757-300, Boeing 737 MAX 9","YN, YN",33hGSmfWp7LOG6IGhnXzE2Dm9qS,3E1MG9KCgtJwNKIeeuE6fWBD0yA,2026-09-05T14:20:00Z,2026-09-05T21:21:00Z
aeroplan,Air Canada Aeroplan,False,1.1,"UA1312, UA5476",economy,1,DEN,UA,9,True,True,17:25,10:04 +1,939,15000,54.4,CAD,38.31,cache:2026-06-27,165.0,203.31,50.0,78.25,0.0,75.0,18.0,388.56,False,328.06,next_day_arrival,"Boeing 737 MAX 8, Embraer E175","X, X",32l6uDM3RW2J5VAZ1NF5ogAWOUB,3DU5VyRsDzSIgjuu4GEge7hBd0Y,2026-09-05T17:25:00Z,2026-09-06T10:04:00Z
aeroplan,Air Canada Aeroplan,False,1.1,"UA2436, UA5476",economy,1,DEN,UA,9,True,True,18:25,10:04 +1,879,15000,54.4,CAD,38.31,cache:2026-06-27,165.0,203.31,50.0,73.25,0.0,75.0,18.0,383.56,False,328.06,next_day_arrival,"Boeing 737 MAX 9, Embraer E175","X, X",32l6uDM3RW2J5VAZ1NF5ogAWOUB,3DU5VyJsejHtYbFuy4L3EJR3mKZ,2026-09-05T18:25:00Z,2026-09-06T10:04:00Z
aeroplan,Air Canada Aeroplan,False,1.1,"UA1958, UA2666, UA5476",economy,2,"ORD, DEN",UA,9,True,True,18:38,10:04 +1,866,25000,54.4,CAD,38.31,cache:2026-06-27,275.0,313.31,100.0,72.17,0.0,75.0,18.0,542.47,False,328.06,"exceeds_preferred_stops, next_day_arrival","Boeing 757-300, Airbus A321neo, Embraer E175","X, X, X",32l6uDM3RW2J5VAZ1NF5ogAWOUB,3DU5W4m5JPJRrCaN9SAEO37lgUF,2026-09-05T18:38:00Z,2026-09-06T10:04:00Z
aeroplan,Air Canada Aeroplan,False,1.1,"UA5753, UA5683, UA5476",economy,2,"SLC, DEN",UA,4,True,True,20:48,10:04 +1,736,15000,54.4,CAD,38.31,cache:2026-06-27,165.0,203.31,100.0,61.33,0.0,75.0,8.0,431.64,False,328.06,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Embraer E175, Embraer E175","X, X, X",32l6uDM3RW2J5VAZ1NF5ogAWOUB,3E1MGLKY6QfGfOBjPKvMhRAMJAZ,2026-09-05T20:48:00Z,2026-09-06T10:04:00Z
aeroplan,Air Canada Aeroplan,False,1.1,"UA301, UA5476",economy,1,DEN,UA,9,True,True,21:13,10:04 +1,711,15000,54.4,CAD,38.31,cache:2026-06-27,165.0,203.31,50.0,59.25,0.0,75.0,18.0,369.56,False,328.06,next_day_arrival,"Boeing 737 MAX 8, Embraer E175","X, X",32l6uDM3RW2J5VAZ1NF5ogAWOUB,3DU5W5tJ0hD1oVoEdcrO4G8sldl,2026-09-05T21:13:00Z,2026-09-06T10:04:00Z
