source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1318",economy,1,SEA,AS,9,True,True,07:00,22:09,1089,42500,11.2,USD,11.2,cache:2026-06-11,637.5,648.7,50.0,90.75,0.0,0,18.0,771.45,False,762.95,,"Boeing 737-900, Boeing 737-900","L, L",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fz9W4mUrFyqWUqVg5oC4pJf,2026-11-30T07:00:00Z,2026-11-30T22:09:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS2028, AS650",economy,2,"SEA, PDX",AS,9,True,True,07:00,16:23,743,42500,5.6,USD,5.6,cache:2026-06-11,637.5,643.1,100.0,61.92,0.0,0,18.0,787.02,False,762.95,exceeds_preferred_stops,"Boeing 737-900, Embraer E175, Boeing 737-900","L, L, L",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fx0blQgulpZXsiy92RL0zcC,2026-11-30T07:00:00Z,2026-11-30T16:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS2346, AS650",economy,2,"SEA, PDX",AS,9,True,True,07:00,16:23,743,42500,5.6,USD,5.6,cache:2026-06-11,637.5,643.1,100.0,61.92,0.0,0,18.0,787.02,False,762.95,exceeds_preferred_stops,"Boeing 737-900, Embraer E175, Boeing 737-900","L, L, L",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fzP1UMVGnxfCak6n57qLce0,2026-11-30T07:00:00Z,2026-11-30T16:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS686, AS650",economy,2,"SEA, PDX",AS,9,True,True,07:00,16:23,743,42500,5.6,USD,5.6,cache:2026-06-11,637.5,643.1,100.0,61.92,0.0,0,18.0,787.02,False,762.95,exceeds_preferred_stops,"Boeing 737-900, Boeing 737-900, Boeing 737-900","L, L, L",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fsw7g6G7L13S6gUM7YwVeAg,2026-11-30T07:00:00Z,2026-11-30T16:23:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS327, AS1318",economy,1,SEA,AS,9,True,True,16:46,22:09,503,47500,5.6,USD,5.6,cache:2026-06-11,712.5,718.1,50.0,41.92,0.0,0,18.0,792.02,False,762.95,,"Boeing 737-900, Boeing 737-900","M, M",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fwcqDR2GfGXH1GoQG0JZXE5,2026-11-30T16:46:00Z,2026-11-30T22:09:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1463",economy,1,SEA,AS,9,True,True,07:00,17:56,836,47500,11.2,USD,11.2,cache:2026-06-11,712.5,723.7,50.0,69.67,0.0,0,18.0,825.37,False,762.95,,"Boeing 737-900, Boeing 737-900","M, M",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fzjcB3djCfcW3ULDYev2eGM,2026-11-30T07:00:00Z,2026-11-30T17:56:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS417",economy,1,SEA,AS,9,True,True,07:00,23:59,1199,42500,11.2,USD,11.2,cache:2026-06-11,637.5,648.7,50.0,99.92,50.0,0,18.0,830.62,False,762.95,late arrival,"Boeing 737-900, Boeing 737-900","L, L",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952ft0MMdxGYrzl45kSH8z8q2a,2026-11-30T07:00:00Z,2026-11-30T23:59:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS590",economy,1,SEA,AS,9,True,True,07:00,18:59,899,47500,11.2,USD,11.2,cache:2026-06-11,712.5,723.7,50.0,74.92,0.0,0,18.0,830.62,False,762.95,,"Boeing 737-900, Boeing 737-900","M, M",36mU8Dt6mVvvmn1IATv4c8ncrHA,3BX4LbFiiFBknoRO0Kt5RTCRlVw,2026-11-30T07:00:00Z,2026-11-30T18:59:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS313, AS1385",economy,1,SEA,AS,9,True,True,07:00,20:17,977,47500,11.2,USD,11.2,cache:2026-06-11,712.5,723.7,50.0,81.42,0.0,0,18.0,837.12,False,762.95,,"Boeing 737-900, Boeing 737-900","M, M",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fxPkbUOOTkTmldpdNLQfOnS,2026-11-30T07:00:00Z,2026-11-30T20:17:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS327, AS417",economy,1,SEA,AS,9,True,True,16:46,23:59,613,47500,5.6,USD,5.6,cache:2026-06-11,712.5,718.1,50.0,51.08,50.0,0,18.0,851.18,False,762.95,late arrival,"Boeing 737-900, Boeing 737-900","M, M",36mU8Dt6mVvvmn1IATv4c8ncrHA,3952fsyswrp6jbBmldLbApwlEuY,2026-11-30T16:46:00Z,2026-11-30T23:59:00Z,0,
