source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw
american,American AAdvantage,False,2.0,"AA1108, AA1439, AS2302",business,2,"DFW, PSP","AA, AA, AS",0,False,True,05:11,13:46,695,54000,5.6,USD,5.6,cache:2026-06-27,1080.0,1085.6,100.0,57.92,100.0,0,0.0,1343.52,False,948.7,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Airbus A321, Embraer E175",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEcnUq4uxBNIBDq5Tviqg5Ta3,2026-12-16T05:11:00Z,2026-12-16T13:46:00Z
american,American AAdvantage,False,2.0,"AA1108, AA1439, AS2302",economy,2,"DFW, PSP","AA, AA, AS",0,False,True,05:11,13:46,695,12500,5.6,USD,5.6,cache:2026-06-27,250.0,255.6,100.0,57.92,100.0,0,0.0,513.52,False,428.0,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Airbus A321, Embraer E175",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEcjBVsMyPxduRx8uI743CxBE,2026-12-16T05:11:00Z,2026-12-16T13:46:00Z
american,American AAdvantage,False,2.0,"AA1108, AA1661, AS1434",business,2,"DFW, LAX","AA, AA, AS",0,False,True,05:11,14:55,764,54000,5.6,USD,5.6,cache:2026-06-27,1080.0,1085.6,100.0,63.67,100.0,0,0.0,1349.27,False,948.7,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Airbus A321neo/Lr/Xlr, Boeing 737-900",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEco3MNOcTIoFPBqAsBOsbr4J,2026-12-16T05:11:00Z,2026-12-16T14:55:00Z
american,American AAdvantage,False,2.0,"AA1108, AA1996",business,1,DFW,"AA, AA",0,False,True,05:11,11:19,548,90500,5.6,USD,5.6,cache:2026-06-27,1810.0,1815.6,50.0,45.67,100.0,0,0.0,2011.27,False,948.7,"not_enough_seats, very early departure","Boeing 737-800, Airbus A321",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEclMxGN5I7jinmK5tnRQ5GPM,2026-12-16T05:11:00Z,2026-12-16T11:19:00Z
american,American AAdvantage,False,2.0,"AA1108, AA1996",economy,1,DFW,"AA, AA",0,False,True,05:11,11:19,548,27000,5.6,USD,5.6,cache:2026-06-27,540.0,545.6,50.0,45.67,100.0,0,0.0,741.27,False,428.0,"not_enough_seats, very early departure","Boeing 737-800, Airbus A321",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEch55qX4iYqFk72frmxGOMj0,2026-12-16T05:11:00Z,2026-12-16T11:19:00Z
american,American AAdvantage,False,2.0,"AA1108, AA2253, AS3422",business,2,"DFW, SNA","AA, AA, AS",0,False,True,05:11,14:12,721,54000,5.6,USD,5.6,cache:2026-06-27,1080.0,1085.6,100.0,60.08,100.0,0,0.0,1345.68,False,948.7,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Boeing 737 MAX 8, Embraer E175",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3FKK47kH54t3jhxc0PujUOdCkxd,2026-12-16T05:11:00Z,2026-12-16T14:12:00Z
american,American AAdvantage,False,2.0,"AA1108, AA2253, AS3422",economy,2,"DFW, SNA","AA, AA, AS",0,False,True,05:11,14:12,721,12500,5.6,USD,5.6,cache:2026-06-27,250.0,255.6,100.0,60.08,100.0,0,0.0,515.68,False,428.0,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Boeing 737 MAX 8, Embraer E175",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3FKK48Gg760fNNMASc2jqh6Howk,2026-12-16T05:11:00Z,2026-12-16T14:12:00Z
american,American AAdvantage,False,2.0,"AA1108, AA2253, AS3450",business,2,"DFW, SNA","AA, AA, AS",0,False,True,05:11,12:33,622,54000,5.6,USD,5.6,cache:2026-06-27,1080.0,1085.6,100.0,51.83,100.0,0,0.0,1337.43,False,948.7,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Boeing 737 MAX 8, Embraer E175",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3FKK46hfYassT5GNGwHpOqZwSN6,2026-12-16T05:11:00Z,2026-12-16T12:33:00Z
american,American AAdvantage,False,2.0,"AA1108, AA2253, AS3450",economy,2,"DFW, SNA","AA, AA, AS",0,False,True,05:11,12:33,622,12500,5.6,USD,5.6,cache:2026-06-27,250.0,255.6,100.0,51.83,100.0,0,0.0,507.43,False,428.0,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Boeing 737 MAX 8, Embraer E175",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEckNJBpWOjom0PobU3BadRdE,2026-12-16T05:11:00Z,2026-12-16T12:33:00Z
american,American AAdvantage,False,2.0,"AA1108, AA2968, AS1434",economy,2,"DFW, LAX","AA, AA, AS",0,False,True,05:11,14:55,764,12500,5.6,USD,5.6,cache:2026-06-27,250.0,255.6,100.0,63.67,100.0,0,0.0,519.27,False,428.0,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Airbus A321, Boeing 737-900",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3FKK4BtXxEiiyKTZLoSJ4bV7O1G,2026-12-16T05:11:00Z,2026-12-16T14:55:00Z
american,American AAdvantage,False,2.0,"AA1108, AA767, AS1364",economy,2,"DFW, SEA","AA, AA, AS",0,False,True,05:11,13:48,697,12500,5.6,USD,5.6,cache:2026-06-27,250.0,255.6,100.0,58.08,100.0,0,0.0,513.68,False,428.0,"not_enough_seats, exceeds_preferred_stops, very early departure","Boeing 737-800, Airbus A321neo/Lr/Xlr, Boeing 737-900",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEckJZSSz3YUmyVbPYaE7Uzts,2026-12-16T05:11:00Z,2026-12-16T13:48:00Z
united,United MileagePlus,False,1.2,"UA4754, UA1116",business,1,ORD,"UA, UA",9,True,True,05:45,10:33,468,79000,5.6,USD,5.6,cache:2026-06-27,948.0,953.6,50.0,39.0,100.0,0,18.0,1124.6,True,948.7,"very early departure, expensive","Embraer E175, Boeing 737 MAX 9","JN, JN",38Jp5pBd3daE8gO480orGyzBApT,3FKKP4C2qbnsbztCr8cZ5MU1kLI,2026-12-16T05:45:00Z,2026-12-16T10:33:00Z
united,United MileagePlus,False,1.2,"UA4754, UA1116",economy,1,ORD,"UA, UA",9,True,True,05:45,10:33,468,26800,5.6,USD,5.6,cache:2026-06-27,321.6,327.2,50.0,39.0,100.0,0,18.0,498.2,False,428.0,very early departure,"Embraer E175, Boeing 737 MAX 9","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,3FKKP55lpr6j8okozX9JKE2WBYU,2026-12-16T05:45:00Z,2026-12-16T10:33:00Z
united,United MileagePlus,False,1.2,"UA4754, UA2610",business,1,ORD,"UA, UA",9,True,True,05:45,11:31,526,79000,5.6,USD,5.6,cache:2026-06-27,948.0,953.6,50.0,43.83,100.0,0,18.0,1129.43,True,948.7,"very early departure, expensive","Embraer E175, Boeing 757-300","JN, JN",38Jp5pBd3daE8gO480orGyzBApT,3FKKP4ZZGBjz5CIDJRcyYUKhvHA,2026-12-16T05:45:00Z,2026-12-16T11:31:00Z
united,United MileagePlus,False,1.2,"UA4754, UA2610",economy,1,ORD,"UA, UA",9,True,True,05:45,11:31,526,26800,5.6,USD,5.6,cache:2026-06-27,321.6,327.2,50.0,43.83,100.0,0,18.0,503.03,False,428.0,very early departure,"Embraer E175, Boeing 757-300","YN, YN",38Jp5pBd3daE8gO480orGyzBApT,3FKKP9cwmkbUBikdrqwS764zz6a,2026-12-16T05:45:00Z,2026-12-16T11:31:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AA1739, AA2240, AA2846",economy,2,"CLT, PHX",AA,2,True,True,06:00,16:07,787,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,100.0,65.58,50.0,0,4.0,567.18,False,428.0,"exceeds_preferred_stops, early departure","Airbus A319, Airbus A321, Airbus A321","T, T, T",37WvqoDrmsFZtxaksIzmWDEd23E,3FKK1DJjMD6tObf0AOhO4d3xwoH,2026-12-16T06:00:00Z,2026-12-16T16:07:00Z
american,American AAdvantage,False,2.0,"AA1739, AA2569",business,1,CLT,"AA, AA",0,False,True,06:00,17:51,891,150000,11.2,USD,11.2,cache:2026-06-27,3000.0,3011.2,50.0,74.25,50.0,0,0.0,3185.45,False,948.7,"not_enough_seats, early departure","Airbus A319, Airbus A321",,38V5kFgEsjD6XQNRzPYZ0MM6a04,39sMtTtuFy4Id42sw2xOhWxf6uz,2026-12-16T06:00:00Z,2026-12-16T17:51:00Z
american,American AAdvantage,False,2.0,"AA1739, AA2569",economy,1,CLT,"AA, AA",0,False,True,06:00,17:51,891,14500,11.2,USD,11.2,cache:2026-06-27,290.0,301.2,50.0,74.25,50.0,0,0.0,475.45,False,428.0,"not_enough_seats, early departure","Airbus A319, Airbus A321",,38V5kFgEsjD6XQNRzPYZ0MM6a04,39sMtWTb5gk98x9FHxPb1wwItHu,2026-12-16T06:00:00Z,2026-12-16T17:51:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AA1739, AA2651",economy,1,CLT,AA,7,True,True,06:00,12:31,571,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,50.0,47.58,50.0,0,14.0,489.18,False,428.0,early departure,"Airbus A319, Airbus A321","T, T",37WvqoDrmsFZtxaksIzmWDEd23E,3FVS7iWlJwyYGyjK9Fs6QMvUt65,2026-12-16T06:00:00Z,2026-12-16T12:31:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AA1739, AA3033, AA2846",economy,2,"CLT, PHX",AA,9,True,True,06:00,16:07,787,22500,18.1,USD,18.1,cache:2026-06-27,337.5,355.6,100.0,65.58,50.0,0,18.0,553.18,False,428.0,"exceeds_preferred_stops, early departure","Airbus A319, Airbus A321, Airbus A321","T, T, T",37WvqoDrmsFZtxaksIzmWDEd23E,3EzsX8OrqPLByIPCLr3BHsgbixT,2026-12-16T06:00:00Z,2026-12-16T16:07:00Z
american,American AAdvantage,False,2.0,"AA5106, AA2407",business,1,PHL,"AA, AA",0,False,True,06:00,12:08,548,40000,5.6,USD,5.6,cache:2026-06-27,800.0,805.6,50.0,45.67,50.0,0,0.0,951.27,False,948.7,"not_enough_seats, early departure","Bombardier CRJ900, Airbus A321neo/Lr/Xlr",,38V5kFgEsjD6XQNRzPYZ0MM6a04,3EnEcnvUnmSNsPtpmMVZSsMB9Di,2026-12-16T06:00:00Z,2026-12-16T12:08:00Z
