source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
alaska,Alaska Atmos Rewards,False,1.5,"AS1445, AS329",economy,1,SEA,AS,9,True,True,14:45,05:18 +1,693,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,57.75,0.0,75.0,18.0,663.45,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","S, S",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd2JkvpEshtco9xsRrEXWFyV,2026-12-22T14:45:00Z,2026-12-23T05:18:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL902, DL2255",economy,1,SLC,"DL, DL",9,True,True,13:35,00:03 +1,448,35800,5.6,USD,5.6,cache:2026-06-27,429.6,435.2,50.0,37.33,100.0,75.0,18.0,679.53,False,573.7,"next_day_arrival, after-midnight arrival","Airbus A220, Airbus A321","NU, NU",38lv4uAV1fWObnXSKRFxtr6vR3j,390vr0876skHHPiOCTanKb9zguO,2026-12-22T13:35:00Z,2026-12-23T00:03:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS515, AS329",economy,1,SEA,AS,9,True,True,11:25,05:18 +1,893,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,74.42,0.0,75.0,18.0,680.12,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","S, S",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd7BcL5u5Naw5Z31sZ2uMuG5,2026-12-22T11:25:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1365, AS329",economy,1,SEA,AS,9,True,True,09:15,05:18 +1,1023,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,85.25,0.0,75.0,18.0,690.95,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","S, S",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd71w5ywf2Q7X8JP5APrWh7H,2026-12-22T09:15:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1409, AS329",economy,1,SEA,AS,9,True,True,08:15,05:18 +1,1083,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,90.25,0.0,75.0,18.0,695.95,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","S, S",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd8HRW04cpV9lNDKVG9x2HgV,2026-12-22T08:15:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS471, AS329",economy,1,SEA,AS,9,True,True,07:00,05:18 +1,1158,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,96.5,0.0,75.0,18.0,702.2,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","S, S",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd7WfysX9evGtaOXqLQZ3N8p,2026-12-22T07:00:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS496, AS329",economy,1,SEA,AS,9,True,True,18:53,05:18 +1,445,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,50.0,37.08,0.0,75.0,18.0,712.18,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd40KpfSsZzUnfSh6DXGM43Z,2026-12-22T18:53:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1327, AS321",economy,1,SEA,AS,9,True,True,19:59,15:48 +1,1009,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,50.0,84.08,0.0,75.0,18.0,764.78,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","V, V",37oCmulR8nrbBqqstLkcTAotpT5,3BX3z69VJPlejRdEA6pCFkGacAA,2026-12-22T19:59:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS496, AS321",economy,1,SEA,AS,9,True,True,18:53,15:48 +1,1075,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,50.0,89.58,0.0,75.0,18.0,770.28,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd4cKPduKP5ZnBpuzLIWTuCq,2026-12-22T18:53:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS591, AS321",economy,1,SEA,AS,9,True,True,16:44,15:48 +1,1204,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,50.0,100.33,0.0,75.0,18.0,781.03,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd43xdqkVIfInMlIufbnfAA2,2026-12-22T16:44:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1445, AS321",economy,1,SEA,AS,9,True,True,14:45,15:48 +1,1323,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,50.0,110.25,0.0,75.0,18.0,790.95,False,573.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd64lhAnUPAFYkTARSBC5lzM,2026-12-22T14:45:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS323, AS2241, AS329",economy,2,"PDX, SEA",AS,4,True,True,15:04,05:18 +1,674,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,56.17,0.0,75.0,8.0,791.27,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd6rDnZo5QDCqcvKpKjT6bhp,2026-12-22T15:04:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS323, AS3289, AS329",economy,2,"PDX, SEA",AS,4,True,True,15:04,05:18 +1,674,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,56.17,0.0,75.0,8.0,791.27,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd4TmYIy9FKNTF75cP2HaPum,2026-12-22T15:04:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS2241, AS329",economy,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,37500,5.6,USD,5.6,cache:2026-06-27,562.5,568.1,100.0,71.33,0.0,75.0,18.0,796.43,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd4Hso5GWAUeCGCr7m19q7Eo,2026-12-22T12:02:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS3289, AS329",economy,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,71.33,0.0,75.0,18.0,802.03,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd7GeyffURH7GD1FoodpiCE7,2026-12-22T12:02:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS3446, AS329",economy,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,71.33,0.0,75.0,18.0,802.03,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd2mojS4ihrdo3XPSPueR1Nn,2026-12-22T12:02:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS2254, AS321",economy,2,"PDX, SEA",AS,9,True,True,20:50,15:48 +1,958,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,79.83,0.0,75.0,18.0,810.53,False,573.7,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd655n2vQPnK98sbAkCPYToi,2026-12-22T20:50:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS2042, AS499, AS321",economy,2,"PDX, SEA",AS,9,True,True,20:50,15:48 +1,958,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,79.83,0.0,75.0,18.0,810.53,False,573.7,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Boeing 737-900, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd9OAHwsU6VoLwIKGZd2wjV6,2026-12-22T20:50:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS2254, AS321",economy,2,"PDX, SEA",AS,9,True,True,19:01,15:48 +1,1067,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,88.92,0.0,75.0,18.0,819.62,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3FP0zSSxJnppoBoYHE0EyqMV3pT,2026-12-22T19:01:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS3408, AS321",economy,2,"PDX, SEA",AS,9,True,True,19:01,15:48 +1,1067,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,88.92,0.0,75.0,18.0,819.62,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3FP0zNmVYJFlYye3pVbv74Mu7yt,2026-12-22T19:01:00Z,2026-12-23T15:48:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS525, AS499, AS321",economy,2,"PDX, SEA",AS,9,True,True,19:01,15:48 +1,1067,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,100.0,88.92,0.0,75.0,18.0,819.62,False,573.7,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Boeing 737-900, Boeing 737-900","V, V, V",37oCmulR8nrbBqqstLkcTAotpT5,3FP0zOjZn7gxKgU0f97DaaOuSan,2026-12-22T19:01:00Z,2026-12-23T15:48:00Z,0,
delta,Delta SkyMiles,False,1.2,DL772,business,0,,DL,5,True,True,06:00,13:36,276,64000,5.6,USD,5.6,cache:2026-06-27,768.0,773.6,0.0,23.0,50.0,0,10.0,836.6,False,1323.7,early departure,Boeing 737-900,OZ,38lv4uAV1fWObnXSKRFxtr6vR3j,390vr5G14dcgSpggf2STDH0kZec,2026-12-22T06:00:00Z,2026-12-22T13:36:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL1356, DL533",business,1,SEA,"DL, DL",1,True,True,10:31,23:18,587,64000,5.6,USD,5.6,cache:2026-06-27,768.0,773.6,50.0,48.92,50.0,0,2.0,920.52,False,1323.7,late arrival,"Airbus A220, Boeing 737-900","OZ, OZ",38lv4uAV1fWObnXSKRFxtr6vR3j,3CDj9KQ9ALkEsvK0VDf5sTwuRvg,2026-12-22T10:31:00Z,2026-12-22T23:18:00Z,0,
delta,Delta SkyMiles,False,1.2,DL335,business,0,,DL,4,True,True,22:45,06:20 +1,275,64000,5.6,USD,5.6,cache:2026-06-27,768.0,773.6,0.0,22.92,75.0,75.0,8.0,938.52,False,1323.7,"next_day_arrival, late departure",Boeing 737-900,OZ,38lv4uAV1fWObnXSKRFxtr6vR3j,390vqzmwRBXGbsTLxP8irAc2XYF,2026-12-22T22:45:00Z,2026-12-23T06:20:00Z,0,
delta,Delta SkyMiles,False,1.2,DL1927,business,0,,DL,8,True,True,14:25,22:00,275,79100,5.6,USD,5.6,cache:2026-06-27,949.2,954.8,0.0,22.92,0.0,0,16.0,961.72,False,1323.7,,Boeing 737-900,OI,38lv4uAV1fWObnXSKRFxtr6vR3j,390vr3kqdPr3msOL4lDFtsejw1N,2026-12-22T14:25:00Z,2026-12-22T22:00:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS496, AS329",business,1,SEA,AS,9,True,True,18:53,05:18 +1,445,62500,5.6,USD,5.6,cache:2026-06-27,937.5,943.1,50.0,37.08,0.0,75.0,18.0,1087.18,False,1323.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd6ViGfxVkuhwJEij3Pl92yg,2026-12-22T18:53:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS591, AS329",business,1,SEA,AS,9,True,True,16:44,05:18 +1,574,62500,5.6,USD,5.6,cache:2026-06-27,937.5,943.1,50.0,47.83,0.0,75.0,18.0,1097.93,False,1323.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd6pvzJ6n6pBnkRFNMOD87KQ,2026-12-22T16:44:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS1445, AS329",business,1,SEA,AS,8,True,True,14:45,05:18 +1,693,62500,11.2,USD,11.2,cache:2026-06-27,937.5,948.7,50.0,57.75,0.0,75.0,16.0,1115.45,False,1323.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd44vnpnNXcOMTJQBtZRZQpl,2026-12-22T14:45:00Z,2026-12-23T05:18:00Z,0,
alaska,Alaska Atmos Rewards,False,1.5,"AS515, AS329",business,1,SEA,AS,8,True,True,11:25,05:18 +1,893,62500,11.2,USD,11.2,cache:2026-06-27,937.5,948.7,50.0,74.42,0.0,75.0,16.0,1132.12,False,1323.7,next_day_arrival,"Boeing 737-900, Boeing 737-900","D, D",37oCmulR8nrbBqqstLkcTAotpT5,3A3Jd2zEybVCRzZhLtxnPG6njTh,2026-12-22T11:25:00Z,2026-12-23T05:18:00Z,0,
delta,Delta SkyMiles,False,1.2,"DL2789, DL1433",business,1,MSP,"DL, DL",5,True,True,00:40,11:39,479,79100,5.6,USD,5.6,cache:2026-06-27,949.2,954.8,50.0,39.92,100.0,0,10.0,1134.72,False,1323.7,very early departure,"Boeing 737-900, Airbus A319","OI, OI",38lv4uAV1fWObnXSKRFxtr6vR3j,39JEqrqWtruLyTpNTlhUTPNoAg2,2026-12-22T00:40:00Z,2026-12-22T11:39:00Z,0,
