source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw,alternate_count,alternates
flyingblue,Air France/KLM Flying Blue,False,1.1,DL361,economy,0,,DL,9,True,True,08:25,10:43,318,16000,20.44,USD,20.44,cache:2026-06-27,176.0,196.44,0.0,26.5,0.0,0,18.0,204.94,False,411.2,,Boeing 737-900,N,38GsNcV1h3kf7YDYFc2k1TdfqTa,3AkLVJYazNyTDX9DBagOp0yLqVg,2027-01-08T08:25:00Z,2027-01-08T10:43:00Z,2,"Virgin Atlantic Flying Club 22,000 + USD 5.60; Delta SkyMiles 33,800 + USD 5.60"
flyingblue,Air France/KLM Flying Blue,False,1.1,DL1327,economy,0,,DL,9,True,True,20:20,22:39,319,16000,20.44,USD,20.44,cache:2026-06-27,176.0,196.44,0.0,26.58,0.0,0,18.0,205.02,False,411.2,,Boeing 737-900,N,38GsNcV1h3kf7YDYFc2k1TdfqTa,3AkLVMDFKmc2hrm9WGr4ceaMcub,2027-01-08T20:20:00Z,2027-01-08T22:39:00Z,2,"Virgin Atlantic Flying Club 22,000 + USD 5.60; Delta SkyMiles 33,800 + USD 5.60"
aeroplan,Air Canada Aeroplan,False,1.1,UA1550,economy,0,,UA,9,True,True,07:00,09:23,323,15000,46.9,CAD,33.03,cache:2026-06-27,165.0,198.03,0.0,26.92,0.0,0,18.0,206.94,False,411.2,,Airbus A319,X,38SEGGzv3nf4Haqz2wrNKxGuCh7,3BALg0I6n4eymkBCMFGWOPatGBf,2027-01-08T07:00:00Z,2027-01-08T09:23:00Z,1,"Virgin Australia Velocity 19,000 + AUD 14.40"
aeroplan,Air Canada Aeroplan,False,1.1,"UA5865, UA1577",economy,1,ORD,UA,9,True,True,12:35,17:21,466,15000,46.9,CAD,33.03,cache:2026-06-27,165.0,198.03,50.0,38.83,0.0,0,18.0,268.86,False,411.2,,"Embraer E175, Airbus A321neo","X, X",38SEGGzv3nf4Haqz2wrNKxGuCh7,3FTChvzW6Tkaoi8NqO2oRgwhyA8,2027-01-08T12:35:00Z,2027-01-08T17:21:00Z,1,"Virgin Australia Velocity 19,000 + AUD 20.80"
aeroplan,Air Canada Aeroplan,False,1.1,"UA302, UA2123",economy,1,DEN,UA,9,True,True,16:55,22:43,528,15000,46.9,CAD,33.03,cache:2026-06-27,165.0,198.03,50.0,44.0,0.0,0,18.0,274.03,False,411.2,,"Airbus A320, Boeing 737 MAX 8","X, X",38SEGGzv3nf4Haqz2wrNKxGuCh7,3BALg4i923LgN1PSOBxX3DJQd2n,2027-01-08T16:55:00Z,2027-01-08T22:43:00Z,1,"Virgin Australia Velocity 19,000 + AUD 20.80"
aeroplan,Air Canada Aeroplan,False,1.1,"UA5865, UA1334",economy,1,ORD,UA,9,True,True,12:35,18:46,551,15000,46.9,CAD,33.03,cache:2026-06-27,165.0,198.03,50.0,45.92,0.0,0,18.0,275.94,False,411.2,,"Embraer E175, Airbus A321neo","X, X",38SEGGzv3nf4Haqz2wrNKxGuCh7,3FTChu3fWdW5nd9VzxPOUJ7Hcg2,2027-01-08T12:35:00Z,2027-01-08T18:46:00Z,1,"Virgin Australia Velocity 19,000 + AUD 20.80"
aeroplan,Air Canada Aeroplan,False,1.1,"UA2302, UA1812",economy,1,DEN,UA,9,True,True,08:55,15:17,562,15000,46.9,CAD,33.03,cache:2026-06-27,165.0,198.03,50.0,46.83,0.0,0,18.0,276.86,False,411.2,,"Airbus A320, Airbus A321neo","X, X",38SEGGzv3nf4Haqz2wrNKxGuCh7,3BALg0EgNfQiYu7oFZnn0dc5owv,2027-01-08T08:55:00Z,2027-01-08T15:17:00Z,1,"Virgin Australia Velocity 19,000 + AUD 20.80"
aeroplan,Air Canada Aeroplan,False,1.1,"UA5865, UA2866",economy,1,ORD,UA,5,True,True,12:35,19:28,593,15000,46.9,CAD,33.03,cache:2026-06-27,165.0,198.03,50.0,49.42,0.0,0,10.0,287.44,False,411.2,,"Embraer E175, Boeing 737 MAX 9","X, X",38SEGGzv3nf4Haqz2wrNKxGuCh7,3FTChxVXDL96QXJil8bXWq0p2Fm,2027-01-08T12:35:00Z,2027-01-08T19:28:00Z,1,"Virgin Australia Velocity 19,000 + AUD 20.80"
aeroplan,Air Canada Aeroplan,False,1.1,"UA2302, UA2633",economy,1,DEN,UA,9,True,True,08:55,17:49,714,15000,54.8,CAD,38.59,cache:2026-06-27,165.0,203.59,50.0,59.5,0.0,0,18.0,295.09,False,411.2,,"Airbus A320, Airbus A321neo","X, X",38SEGGzv3nf4Haqz2wrNKxGuCh7,3BALg15JeWEHl8pVqDWnpXvSnFI,2027-01-08T08:55:00Z,2027-01-08T17:49:00Z,0,
aeroplan,Air Canada Aeroplan,False,1.1,"UA1798, UA589",economy,1,IAH,UA,2,True,True,08:15,17:12,717,15000,54.8,CAD,38.59,cache:2026-06-27,165.0,203.59,50.0,59.75,0.0,0,4.0,309.34,False,411.2,,"Airbus A319, Boeing 737 MAX 9","X, X",38SEGGzv3nf4Haqz2wrNKxGuCh7,3FTChy0muOMKLX5KF56DBefF0WK,2027-01-08T08:15:00Z,2027-01-08T17:12:00Z,0,
