source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw
american,American AAdvantage,False,2.0,"AA3047, AA245",economy,1,DFW,"AA, AA",0,False,True,06:37,17:45,488,67500,5.6,USD,5.6,cache:2026-06-27,1350.0,1355.6,50.0,40.67,50.0,0,0.0,1496.27,False,593.6,"not_enough_seats, early departure","Airbus A321, Airbus A321",,38oisnUNEhISxKmob6d37ofj8Du,3DvPIxB14dvqdh0ssV6z8pQOGhW,2026-12-23T06:37:00Z,2026-12-23T17:45:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS471, AS329",business,1,SEA,AS,9,True,True,07:00,05:18 +1,1158,87500,11.2,USD,11.2,cache:2026-06-27,1312.5,1323.7,50.0,96.5,0.0,75.0,18.0,1527.2,True,1319.5,"next_day_arrival, expensive","Boeing 737-900, Boeing 737-900","C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDYPhEbsyzhNTWO0EgUBJSuJ,2026-12-23T07:00:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS471, AS329",economy,1,SEA,AS,9,True,True,07:00,05:18 +1,1158,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,96.5,0.0,75.0,18.0,702.2,False,593.6,next_day_arrival,"Boeing 737-900, Boeing 737-900","S, S",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDbf4iGuVhcRzFXHF7cUlHGT,2026-12-23T07:00:00Z,2026-12-24T05:18:00Z
delta,Delta SkyMiles,False,1.2,"DL1598, DL802",business,1,LAX,"DL, DL",1,True,True,07:00,19:14,554,79100,5.6,USD,5.6,cache:2026-06-27,949.2,954.8,50.0,46.17,0.0,0,2.0,1048.97,False,1319.5,,"Boeing 737-800, Airbus A321","OI, OI",38oj1w23bOuAhYYqXy2kuWbX1rl,3FNs2VK2uUrQe2nusNCVaG2DdRf,2026-12-23T07:00:00Z,2026-12-23T19:14:00Z
delta,Delta SkyMiles,False,1.2,"DL1598, DL802",economy,1,LAX,"DL, DL",4,True,True,07:00,19:14,554,49000,5.6,USD,5.6,cache:2026-06-27,588.0,593.6,50.0,46.17,0.0,0,8.0,681.77,False,593.6,,"Boeing 737-800, Airbus A321","NK, NK",38oj1w23bOuAhYYqXy2kuWbX1rl,3FNs2VZ8Zf1bxywo9lDliOVdmf1,2026-12-23T07:00:00Z,2026-12-23T19:14:00Z
delta,Delta SkyMiles,False,1.2,"DL640, DL1478",economy,1,ATL,"DL, DL",3,True,True,07:30,20:13,583,44400,5.6,USD,5.6,cache:2026-06-27,532.8,538.4,50.0,48.58,0.0,0,6.0,630.98,False,593.6,,"Boeing 737-900, Airbus A321","NL, NL",38oj1w23bOuAhYYqXy2kuWbX1rl,3EzsoaHW9FJ03ZvjM6LeidpoKzR,2026-12-23T07:30:00Z,2026-12-23T20:13:00Z
delta,Delta SkyMiles,False,1.2,"DL640, DL2067",economy,1,ATL,"DL, DL",7,True,True,07:30,18:48,498,35800,5.6,USD,5.6,cache:2026-06-27,429.6,435.2,50.0,41.5,0.0,0,14.0,512.7,False,593.6,,"Boeing 737-900, Airbus A321","NU, NU",38oj1w23bOuAhYYqXy2kuWbX1rl,3DI98mBM6QoGbZFbDqWzPnMmdo3,2026-12-23T07:30:00Z,2026-12-23T18:48:00Z
american,American AAdvantage,False,2.0,"AA2904, AA1860",business,1,DFW,"AA, AA",0,False,True,08:00,18:35,455,138500,5.6,USD,5.6,cache:2026-06-27,2770.0,2775.6,50.0,37.92,0.0,0,0.0,2863.52,False,1319.5,not_enough_seats,"Boeing 737-800, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,39sKnM8Lp5ByQqt9TGTwG1qMH6c,2026-12-23T08:00:00Z,2026-12-23T18:35:00Z
american,American AAdvantage,False,2.0,"AA2904, AA1860",economy,1,DFW,"AA, AA",0,False,True,08:00,18:35,455,72000,5.6,USD,5.6,cache:2026-06-27,1440.0,1445.6,50.0,37.92,0.0,0,0.0,1533.52,False,593.6,not_enough_seats,"Boeing 737-800, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,39sKnGUwo6yiSlP4lmFxt2uxxWa,2026-12-23T08:00:00Z,2026-12-23T18:35:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS1409, AS329",business,1,SEA,AS,9,True,True,08:15,05:18 +1,1083,87500,11.2,USD,11.2,cache:2026-06-27,1312.5,1323.7,50.0,90.25,0.0,75.0,18.0,1520.95,True,1319.5,"next_day_arrival, expensive","Boeing 737-900, Boeing 737-900","C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDXLTRgE5MkesJTtrcZUXdJM,2026-12-23T08:15:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS1409, AS329",economy,1,SEA,AS,9,True,True,08:15,05:18 +1,1083,32500,11.2,USD,11.2,cache:2026-06-27,487.5,498.7,50.0,90.25,0.0,75.0,18.0,695.95,False,593.6,next_day_arrival,"Boeing 737-900, Boeing 737-900","S, S",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDXOAuyUjs1xdoT8PJ45lMDi,2026-12-23T08:15:00Z,2026-12-24T05:18:00Z
united,United MileagePlus,False,1.2,"UA1808, UA3472",business,1,EWR,"UA, UA",8,True,True,08:45,21:08,563,100000,5.6,USD,5.6,cache:2026-06-27,1200.0,1205.6,50.0,46.92,0.0,0,16.0,1286.52,False,1319.5,,"Boeing 777-300ER, Embraer E175","JN, JN",38rX2ALVejuNFy7gD4sWk9g18Kb,3FP10vfZFGbuBh4LRpLEQtEhng6,2026-12-23T08:45:00Z,2026-12-23T21:08:00Z
american,American AAdvantage,False,2.0,"AS718, AA2254, AA4741",business,2,"LAS, ORD","AS, AA, AA",0,False,True,08:50,23:59,729,73000,5.6,USD,5.6,cache:2026-06-27,1460.0,1465.6,100.0,60.75,50.0,0,0.0,1676.35,False,1319.5,"not_enough_seats, exceeds_preferred_stops, late arrival","Boeing 737-900, Boeing 737-800, Embraer E175",,38oisnUNEhISxKmob6d37ofj8Du,3FP11FKS7GwvC2C3fkRBAv2SjVs,2026-12-23T08:50:00Z,2026-12-23T23:59:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS1365, AS329",business,1,SEA,AS,9,True,True,09:15,05:18 +1,1023,87500,11.2,USD,11.2,cache:2026-06-27,1312.5,1323.7,50.0,85.25,0.0,75.0,18.0,1515.95,True,1319.5,"next_day_arrival, expensive","Boeing 737-900, Boeing 737-900","C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDb5UO7BrkUnnc02OY2frqqW,2026-12-23T09:15:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS1365, AS329",economy,1,SEA,AS,9,True,True,09:15,05:18 +1,1023,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,50.0,85.25,0.0,75.0,18.0,765.95,False,593.6,next_day_arrival,"Boeing 737-900, Boeing 737-900","V, V",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDe9cawfZkaTHD70W5BoyyEy,2026-12-23T09:15:00Z,2026-12-24T05:18:00Z
delta,Delta SkyMiles,False,1.2,"DL920, DL2244",business,1,SLC,"DL, DL",6,True,True,10:00,19:10,370,79100,5.6,USD,5.6,cache:2026-06-27,949.2,954.8,50.0,30.83,0.0,0,12.0,1023.63,False,1319.5,,"Airbus A220, Boeing 737-900","OI, OI",38oj1w23bOuAhYYqXy2kuWbX1rl,3FNs2Y0jUhp9HXYGjxhavTwxQfA,2026-12-23T10:00:00Z,2026-12-23T19:10:00Z
american,American AAdvantage,False,2.0,"AA1949, AA2826",business,1,DFW,"AA, AA",0,False,True,10:11,20:59,468,128500,5.6,USD,5.6,cache:2026-06-27,2570.0,2575.6,50.0,39.0,0.0,0,0.0,2664.6,False,1319.5,not_enough_seats,"Airbus A321, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,39sKnMc8mbVWLjvN5fNwv5XH8fs,2026-12-23T10:11:00Z,2026-12-23T20:59:00Z
american,American AAdvantage,False,2.0,"AA1949, AA2826",economy,1,DFW,"AA, AA",0,False,True,10:11,20:59,468,89000,5.6,USD,5.6,cache:2026-06-27,1780.0,1785.6,50.0,39.0,0.0,0,0.0,1874.6,False,593.6,not_enough_seats,"Airbus A321, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,39sKnN1RUCsedx2ADrFXsKfbmmt,2026-12-23T10:11:00Z,2026-12-23T20:59:00Z
delta,Delta SkyMiles,False,1.2,"DL1356, DL533",business,1,SEA,"DL, DL",3,True,True,10:31,23:18,587,64000,5.6,USD,5.6,cache:2026-06-27,768.0,773.6,50.0,48.92,50.0,0,6.0,916.52,False,1319.5,late arrival,"Airbus A220, Boeing 737-900","OZ, OZ",38oj1w23bOuAhYYqXy2kuWbX1rl,3CDiwDkceExtDs5LJCbEzPPqsEF,2026-12-23T10:31:00Z,2026-12-23T23:18:00Z
delta,Delta SkyMiles,False,1.2,"DL1356, DL533",economy,1,SEA,"DL, DL",9,True,True,10:31,23:18,587,35800,5.6,USD,5.6,cache:2026-06-27,429.6,435.2,50.0,48.92,50.0,0,18.0,566.12,False,593.6,late arrival,"Airbus A220, Boeing 737-900","NU, NU",38oj1w23bOuAhYYqXy2kuWbX1rl,3CDiw9aK0dIZ2hA5ecZWNyQK3pJ,2026-12-23T10:31:00Z,2026-12-23T23:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS515, AS329",business,1,SEA,AS,9,True,True,11:25,05:18 +1,893,87500,11.2,USD,11.2,cache:2026-06-27,1312.5,1323.7,50.0,74.42,0.0,75.0,18.0,1505.12,True,1319.5,"next_day_arrival, expensive","Boeing 737-900, Boeing 737-900","C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDY8deSFiK42wFnj93lAxeRJ,2026-12-23T11:25:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS515, AS329",economy,1,SEA,AS,9,True,True,11:25,05:18 +1,893,37500,11.2,USD,11.2,cache:2026-06-27,562.5,573.7,50.0,74.42,0.0,75.0,18.0,755.12,False,593.6,next_day_arrival,"Boeing 737-900, Boeing 737-900","V, V",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDZ9DKQ2NACpHXaqA3CCQfYk,2026-12-23T11:25:00Z,2026-12-24T05:18:00Z
delta,Delta SkyMiles,False,1.2,DL361,business,0,,DL,4,True,True,11:35,19:11,276,79100,5.6,USD,5.6,cache:2026-06-27,949.2,954.8,0.0,23.0,0.0,0,8.0,969.8,False,1319.5,,Boeing 737-900,OI,38oj1w23bOuAhYYqXy2kuWbX1rl,3AhFdUzEkmWRvKnsmM0GxuiCGPA,2026-12-23T11:35:00Z,2026-12-23T19:11:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS2241, AS329",business,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,87500,5.6,USD,5.6,cache:2026-06-27,1312.5,1318.1,100.0,71.33,0.0,75.0,18.0,1546.43,False,1319.5,"exceeds_preferred_stops, next_day_arrival","Boeing 737-900, Embraer E175, Boeing 737-900","C, C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDbzFwKWMdNTrfXaqUviEjlo,2026-12-23T12:02:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS2241, AS329",economy,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,42500,5.6,USD,5.6,cache:2026-06-27,637.5,643.1,100.0,71.33,0.0,75.0,18.0,871.43,True,593.6,"exceeds_preferred_stops, next_day_arrival, expensive","Boeing 737-900, Embraer E175, Boeing 737-900","L, L, L",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDcSWUUAuNqK9HWXNR7ruiZ7,2026-12-23T12:02:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS3289, AS329",business,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,87500,11.2,USD,11.2,cache:2026-06-27,1312.5,1323.7,100.0,71.33,0.0,75.0,18.0,1552.03,True,1319.5,"exceeds_preferred_stops, next_day_arrival, expensive","Boeing 737-900, Embraer E175, Boeing 737-900","C, C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDWmmjcN0VNdfL2QyXYuoaEe,2026-12-23T12:02:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS3289, AS329",economy,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,42500,11.2,USD,11.2,cache:2026-06-27,637.5,648.7,100.0,71.33,0.0,75.0,18.0,877.03,True,593.6,"exceeds_preferred_stops, next_day_arrival, expensive","Boeing 737-900, Embraer E175, Boeing 737-900","L, L, L",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDbUtbKpUE4t6m7QQyf4CvcN,2026-12-23T12:02:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS3446, AS329",business,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,87500,11.2,USD,11.2,cache:2026-06-27,1312.5,1323.7,100.0,71.33,0.0,75.0,18.0,1552.03,True,1319.5,"exceeds_preferred_stops, next_day_arrival, expensive","Boeing 737-900, Embraer E175, Boeing 737-900","C, C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDX439tFhV2kSBi4RxYR7d12,2026-12-23T12:02:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS240, AS3446, AS329",economy,2,"PDX, SEA",AS,9,True,True,12:02,05:18 +1,856,42500,11.2,USD,11.2,cache:2026-06-27,637.5,648.7,100.0,71.33,0.0,75.0,18.0,877.03,True,593.6,"exceeds_preferred_stops, next_day_arrival, expensive","Boeing 737-900, Embraer E175, Boeing 737-900","L, L, L",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDcBKNXegTGFtoi0nYRlNIds,2026-12-23T12:02:00Z,2026-12-24T05:18:00Z
american,American AAdvantage,False,2.0,"AA1996, AA2508",business,1,DFW,"AA, AA",0,False,True,12:07,22:57,470,107500,5.6,USD,5.6,cache:2026-06-27,2150.0,2155.6,50.0,39.17,0.0,0,0.0,2244.77,False,1319.5,not_enough_seats,"Airbus A321, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,39sKnI0CRsyYR9n3omwwAYNg7cu,2026-12-23T12:07:00Z,2026-12-23T22:57:00Z
american,American AAdvantage,False,2.0,"AA1996, AA2508",economy,1,DFW,"AA, AA",0,False,True,12:07,22:57,470,67500,5.6,USD,5.6,cache:2026-06-27,1350.0,1355.6,50.0,39.17,0.0,0,0.0,1444.77,False,593.6,not_enough_seats,"Airbus A321, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,39sKnMJ6gbZlJ2h8ZtoyumhwNYF,2026-12-23T12:07:00Z,2026-12-23T22:57:00Z
american,American AAdvantage,False,2.0,"AA1732, AA5448",business,1,PHL,"AA, AA",0,False,True,12:17,23:37,500,143000,5.6,USD,5.6,cache:2026-06-27,2860.0,2865.6,50.0,41.67,50.0,0,0.0,3007.27,False,1319.5,"not_enough_seats, late arrival","Boeing 737 MAX 8, Bombardier CRJ700",,38oisnUNEhISxKmob6d37ofj8Du,3AhFcUM1rsgBVQnH7HeTrJzELcO,2026-12-23T12:17:00Z,2026-12-23T23:37:00Z
american,American AAdvantage,False,2.0,"AA1732, AA5448",economy,1,PHL,"AA, AA",0,False,True,12:17,23:37,500,78500,5.6,USD,5.6,cache:2026-06-27,1570.0,1575.6,50.0,41.67,50.0,0,0.0,1717.27,False,593.6,"not_enough_seats, late arrival","Boeing 737 MAX 8, Bombardier CRJ700",,38oisnUNEhISxKmob6d37ofj8Du,3AhFcYN9Ynn2zBbmxw6abFuQacu,2026-12-23T12:17:00Z,2026-12-23T23:37:00Z
american,American AAdvantage,False,2.0,"AA2114, AA1287",business,1,PHX,"AA, AA",0,False,True,12:41,23:16,455,146000,5.6,USD,5.6,cache:2026-06-27,2920.0,2925.6,50.0,37.92,50.0,0,0.0,3063.52,False,1319.5,"not_enough_seats, late arrival","Boeing 737 MAX 8, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,3AhFcTXcPW4sOJH5oZUhFzLvFEH,2026-12-23T12:41:00Z,2026-12-23T23:16:00Z
american,American AAdvantage,False,2.0,"AA2114, AA1287",economy,1,PHX,"AA, AA",0,False,True,12:41,23:16,455,60000,5.6,USD,5.6,cache:2026-06-27,1200.0,1205.6,50.0,37.92,50.0,0,0.0,1343.52,False,593.6,"not_enough_seats, late arrival","Boeing 737 MAX 8, Boeing 737-800",,38oisnUNEhISxKmob6d37ofj8Du,3AhFcRvfiyuKQsbjgTLpR4HeFSK,2026-12-23T12:41:00Z,2026-12-23T23:16:00Z
delta,Delta SkyMiles,False,1.2,"DL2272, DL708",economy,1,LAX,"DL, DL",5,True,True,13:00,23:06,426,49000,5.6,USD,5.6,cache:2026-06-27,588.0,593.6,50.0,35.5,50.0,0,10.0,719.1,False,593.6,late arrival,"Airbus A319, Airbus A321","NK, NK",38oj1w23bOuAhYYqXy2kuWbX1rl,3FNs2VkSkc4rMd7KH9FA3O27EoU,2026-12-23T13:00:00Z,2026-12-23T23:06:00Z
american,American AAdvantage,False,2.0,"AA2651, AA2371",business,1,CLT,"AA, AA",0,False,True,13:31,00:44 +1,493,130500,5.6,USD,5.6,cache:2026-06-27,2610.0,2615.6,50.0,41.08,100.0,75.0,0.0,2881.68,False,1319.5,"not_enough_seats, next_day_arrival, after-midnight arrival","Airbus A321, Airbus A319",,38oisnUNEhISxKmob6d37ofj8Du,3AhFcURESPzrZxmoRlGjnofa5NB,2026-12-23T13:31:00Z,2026-12-24T00:44:00Z
american,American AAdvantage,False,2.0,"AA2651, AA2371",economy,1,CLT,"AA, AA",0,False,True,13:31,00:44 +1,493,78500,5.6,USD,5.6,cache:2026-06-27,1570.0,1575.6,50.0,41.08,100.0,75.0,0.0,1841.68,False,593.6,"not_enough_seats, next_day_arrival, after-midnight arrival","Airbus A321, Airbus A319",,38oisnUNEhISxKmob6d37ofj8Du,3AhFcRRCYiYdUgccukrwWIV2nTj,2026-12-23T13:31:00Z,2026-12-24T00:44:00Z
delta,Delta SkyMiles,False,1.2,"DL902, DL2255",business,1,SLC,"DL, DL",5,True,True,13:35,00:03 +1,448,79100,5.6,USD,5.6,cache:2026-06-27,949.2,954.8,50.0,37.33,100.0,75.0,10.0,1207.13,False,1319.5,"next_day_arrival, after-midnight arrival","Airbus A220, Airbus A321","OI, OI",38oj1w23bOuAhYYqXy2kuWbX1rl,3AhFdXyEcgQjQPccfFiFNqL1FxH,2026-12-23T13:35:00Z,2026-12-24T00:03:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS3297, AS2120, AS329",business,2,"RDM, SEA",AS,9,True,True,13:36,05:18 +1,762,87500,5.6,USD,5.6,cache:2026-06-27,1312.5,1318.1,100.0,63.5,0.0,75.0,18.0,1538.6,False,1319.5,"exceeds_preferred_stops, next_day_arrival","Embraer E175, Embraer E175, Boeing 737-900","C, C, C",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDYf0PZBX9SWwBaONbuYKLmI,2026-12-23T13:36:00Z,2026-12-24T05:18:00Z
alaska,Alaska Atmos Rewards,False,1.5,"AS3297, AS2120, AS329",economy,2,"RDM, SEA",AS,9,True,True,13:36,05:18 +1,762,52500,5.6,USD,5.6,cache:2026-06-27,787.5,793.1,100.0,63.5,0.0,75.0,18.0,1013.6,True,593.6,"exceeds_preferred_stops, next_day_arrival, expensive","Embraer E175, Embraer E175, Boeing 737-900","K, K, K",37qdeVsF4HvVEVvBOkjf8mbWT4g,3A3JDYaZdTacCRfNvbnZAmGELAM,2026-12-23T13:36:00Z,2026-12-24T05:18:00Z
american,American AAdvantage,False,2.0,"AS3282, AS3137, AS329",business,2,"GEG, SEA","AS, AS, AS",0,False,True,14:00,05:18 +1,738,115000,5.6,USD,5.6,cache:2026-06-27,2300.0,2305.6,100.0,61.5,0.0,75.0,0.0,2542.1,False,1319.5,"not_enough_seats, exceeds_preferred_stops, next_day_arrival","Embraer E175, Embraer E175, Boeing 737-900",,38oisnUNEhISxKmob6d37ofj8Du,3DvPIv4y2gB9Of5c5GX35pfZ8PB,2026-12-23T14:00:00Z,2026-12-24T05:18:00Z
