source,program,used_default_cpp,cents_per_point,flight_numbers,cabin,stops,connections,carriers,remaining_seats,bookable,comparable,depart_time,arrive_time,duration_minutes,mileage_cost,taxes_amount,taxes_currency,taxes_usd,fx_source,points_value_usd,effective_usd,stop_penalty_usd,duration_penalty_usd,time_penalty_usd,next_day_penalty_usd,seat_credit_usd,score,expensive_flag,dynamic_price_threshold_usd,flags,aircraft,fare_classes,availability_id,trip_id,departs_at_raw,arrives_at_raw
delta,Delta SkyMiles,False,1.2,"DL2789, DL1433",economy,1,MSP,"DL, DL",9,True,True,00:40,11:39,479,33800,5.6,USD,5.6,cache:2026-06-27,405.6,411.2,50.0,39.92,100.0,0,18.0,583.12,False,411.2,very early departure,"Boeing 737-900, Airbus A321","NU, NU",39ryc37IULgjXr15xcdudgK7Fea,3FNsZ3jk5rjPF7zvCOz7B1LTJ2S,2027-01-15T00:40:00Z,2027-01-15T11:39:00Z
united,United MileagePlus,False,1.2,"UA604, UA4064",economy,1,IAH,"UA, UA",0,False,True,00:45,13:45,600,44400,5.6,USD,5.6,cache:2026-06-27,532.8,538.4,50.0,50.0,100.0,0,0.0,738.4,False,411.2,"not_enough_seats, very early departure","Boeing 777, Embraer E175","YN, YN",39hdcwLqRiHV3ZWUfJycnAf4wag,3Cgx0r7m6vYSTXd416aofZjESbK,2027-01-15T00:45:00Z,2027-01-15T13:45:00Z
united,United MileagePlus,False,1.2,"UA1248, UA1215",economy,1,ORD,"UA, UA",0,False,True,05:00,16:57,537,37400,5.6,USD,5.6,cache:2026-06-27,448.8,454.4,50.0,44.75,100.0,0,0.0,649.15,False,411.2,"not_enough_seats, very early departure","Boeing 737 MAX 9, Airbus A319","YN, YN",39hdcwLqRiHV3ZWUfJycnAf4wag,3FSyzPwPdXdTHqlP3V8mnZNwXyh,2027-01-15T05:00:00Z,2027-01-15T16:57:00Z
united,United MileagePlus,False,1.2,"UA1248, UA3719",economy,1,ORD,"UA, UA",0,False,True,05:00,15:29,449,44700,5.6,USD,5.6,cache:2026-06-27,536.4,542.0,50.0,37.42,100.0,0,0.0,729.42,False,411.2,"not_enough_seats, very early departure","Boeing 737 MAX 9, Embraer E175","YN, YN",39hdcwLqRiHV3ZWUfJycnAf4wag,3FSyzMYwCuQBblBAf48cZeOwnVe,2027-01-15T05:00:00Z,2027-01-15T15:29:00Z
american,American AAdvantage,False,2.0,"AA2114, AA1419",business,1,PHX,"AA, AA",0,False,True,06:00,16:22,442,56500,5.6,USD,5.6,cache:2026-06-27,1130.0,1135.6,50.0,36.83,50.0,0,0.0,1272.43,False,948.7,"not_enough_seats, early departure","Boeing 737-800, Airbus A321",,39ryjug2P5N9fkQNUoes4fZJzQv,39sLYjwKr3FcYhfjywHjyKJBgmS,2027-01-15T06:00:00Z,2027-01-15T16:22:00Z
american,American AAdvantage,False,2.0,"AA2114, AA1419",economy,1,PHX,"AA, AA",0,False,True,06:00,16:22,442,46500,5.6,USD,5.6,cache:2026-06-27,930.0,935.6,50.0,36.83,50.0,0,0.0,1072.43,False,411.2,"not_enough_seats, early departure","Boeing 737-800, Airbus A321",,39ryjug2P5N9fkQNUoes4fZJzQv,39sLYeHuuDrZKvEvzO6MSdzYe9t,2027-01-15T06:00:00Z,2027-01-15T16:22:00Z
american,American AAdvantage,False,2.0,"AA2614, AA4893",business,1,ORD,"AA, AA",0,False,True,06:00,17:27,507,102500,5.6,USD,5.6,cache:2026-06-27,2050.0,2055.6,50.0,42.25,50.0,0,0.0,2197.85,False,948.7,"not_enough_seats, early departure","Boeing 737-800, Bombardier CRJ700",,39ryjug2P5N9fkQNUoes4fZJzQv,3CEAiON5ZJ9nxuz8fSrMlRdnz6s,2027-01-15T06:00:00Z,2027-01-15T17:27:00Z
american,American AAdvantage,False,2.0,"AA2614, AA4893",economy,1,ORD,"AA, AA",0,False,True,06:00,17:27,507,46000,5.6,USD,5.6,cache:2026-06-27,920.0,925.6,50.0,42.25,50.0,0,0.0,1067.85,False,411.2,"not_enough_seats, early departure","Boeing 737-800, Bombardier CRJ700",,39ryjug2P5N9fkQNUoes4fZJzQv,3CEAiQgbK2p3YKViIhMV8FfCLad,2027-01-15T06:00:00Z,2027-01-15T17:27:00Z
american,American AAdvantage,False,2.0,"AA402, AA1899",business,1,DFW,"AA, AA",0,False,True,06:00,16:41,461,150000,5.6,USD,5.6,cache:2026-06-27,3000.0,3005.6,50.0,38.42,50.0,0,0.0,3144.02,False,948.7,"not_enough_seats, early departure","Airbus A321, Boeing 737-800",,39ryjug2P5N9fkQNUoes4fZJzQv,3CEAiJpoAHYytScLOHgxySPfaol,2027-01-15T06:00:00Z,2027-01-15T16:41:00Z
american,American AAdvantage,False,2.0,"AA402, AA1899",economy,1,DFW,"AA, AA",0,False,True,06:00,16:41,461,37000,5.6,USD,5.6,cache:2026-06-27,740.0,745.6,50.0,38.42,50.0,0,0.0,884.02,False,411.2,"not_enough_seats, early departure","Airbus A321, Boeing 737-800",,39ryjug2P5N9fkQNUoes4fZJzQv,3CEAiPWxdZggvv2KkdR9dsS66V0,2027-01-15T06:00:00Z,2027-01-15T16:41:00Z
